(ep: 1, it: 5000, t: 0.003[s], ept: 0.00/0.07[h]) loss_total: 0.698, acc_r: 0.809
(ep: 1, it: 10000, t: 0.003[s], ept: 0.01/0.05[h]) loss_total: 0.694, acc_r: 0.834
(ep: 1, it: 15000, t: 0.003[s], ept: 0.01/0.05[h]) loss_total: 0.694, acc_r: 0.809
(ep: 1, it: 20000, t: 0.003[s], ept: 0.01/0.05[h]) loss_total: 0.691, acc_r: 0.784
(ep: 1, it: 25000, t: 0.003[s], ept: 0.01/0.05[h]) loss_total: 0.695, acc_r: 0.816
(ep: 1, it: 30000, t: 0.003[s], ept: 0.02/0.05[h]) loss_total: 0.694, acc_r: 0.823
(ep: 1, it: 35000, t: 0.003[s], ept: 0.02/0.05[h]) loss_total: 0.692, acc_r: 0.798
(ep: 1, it: 40000, t: 0.003[s], ept: 0.02/0.05[h]) loss_total: 0.690, acc_r: 0.812
(ep: 1, it: 45000, t: 0.003[s], ept: 0.03/0.05[h]) loss_total: 0.691, acc_r: 0.811
(ep: 1, it: 50000, t: 0.003[s], ept: 0.03/0.05[h]) loss_total: 0.692, acc_r: 0.752
(ep: 1, it: 55000, t: 0.003[s], ept: 0.03/0.05[h]) loss_total: 0.691, acc_r: 0.783
(ep: 1, it: 60000, t: 0.003[s], ept: 0.03/0.05[h]) loss_total: 0.690, acc_r: 0.779
(ep: 1, it: 65000, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.690, acc_r: 0.807
(ep: 1, it: 70000, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.689, acc_r: 0.791
(ep: 1, it: 75000, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.689, acc_r: 0.834
(ep: 1, it: 80000, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.687, acc_r: 0.803
(ep: 2, it: 2253, t: 0.003[s], ept: 0.00/0.09[h]) loss_total: 0.687, acc_r: 0.782
(ep: 2, it: 7253, t: 0.003[s], ept: 0.00/0.06[h]) loss_total: 0.686, acc_r: 0.786
(ep: 2, it: 12253, t: 0.003[s], ept: 0.01/0.05[h]) loss_total: 0.681, acc_r: 0.811
(ep: 2, it: 17253, t: 0.003[s], ept: 0.01/0.05[h]) loss_total: 0.679, acc_r: 0.812
(ep: 2, it: 22253, t: 0.003[s], ept: 0.01/0.05[h]) loss_total: 0.678, acc_r: 0.804
(ep: 2, it: 27253, t: 0.003[s], ept: 0.02/0.05[h]) loss_total: 0.674, acc_r: 0.822
(ep: 2, it: 32253, t: 0.003[s], ept: 0.02/0.05[h]) loss_total: 0.668, acc_r: 0.812
(ep: 2, it: 37253, t: 0.003[s], ept: 0.02/0.05[h]) loss_total: 0.670, acc_r: 0.791
(ep: 2, it: 42253, t: 0.003[s], ept: 0.02/0.05[h]) loss_total: 0.667, acc_r: 0.820
(ep: 2, it: 47253, t: 0.003[s], ept: 0.03/0.05[h]) loss_total: 0.664, acc_r: 0.786
(ep: 2, it: 52253, t: 0.003[s], ept: 0.03/0.05[h]) loss_total: 0.651, acc_r: 0.808
(ep: 2, it: 57253, t: 0.003[s], ept: 0.03/0.05[h]) loss_total: 0.644, acc_r: 0.826
(ep: 2, it: 62253, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.635, acc_r: 0.846
(ep: 2, it: 67253, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.622, acc_r: 0.824
(ep: 2, it: 72253, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.617, acc_r: 0.840
(ep: 2, it: 77253, t: 0.003[s], ept: 0.04/0.05[h]) loss_total: 0.625, acc_r: 0.789
(ep: 2, it: 82253, t: 0.003[s], ept: 0.05/0.05[h]) loss_total: 0.618, acc_r: 0.788
(ep: 3, it: 4506, t: 0.003[s], ept: 0.00/0.07[h]) loss_total: 0.607, acc_r: 0.787
