(ep: 4, it: 36759, t: 0.006[s], ept: 0.06/0.13[h]) loss_total: 0.479, acc_r: 0.815
(ep: 4, it: 41759, t: 0.006[s], ept: 0.07/0.13[h]) loss_total: 0.488, acc_r: 0.808
(ep: 4, it: 46759, t: 0.006[s], ept: 0.07/0.13[h]) loss_total: 0.482, acc_r: 0.814
(ep: 4, it: 51759, t: 0.005[s], ept: 0.08/0.13[h]) loss_total: 0.476, acc_r: 0.820
(ep: 4, it: 56759, t: 0.006[s], ept: 0.09/0.13[h]) loss_total: 0.498, acc_r: 0.800
(ep: 4, it: 61759, t: 0.005[s], ept: 0.10/0.13[h]) loss_total: 0.443, acc_r: 0.845
(ep: 4, it: 66759, t: 0.006[s], ept: 0.11/0.13[h]) loss_total: 0.484, acc_r: 0.819
(ep: 4, it: 71759, t: 0.006[s], ept: 0.11/0.13[h]) loss_total: 0.502, acc_r: 0.798
(ep: 4, it: 76759, t: 0.006[s], ept: 0.12/0.13[h]) loss_total: 0.475, acc_r: 0.823
(ep: 4, it: 81759, t: 0.006[s], ept: 0.13/0.13[h]) loss_total: 0.522, acc_r: 0.783
(ep: 5, it: 4012, t: 0.005[s], ept: 0.01/0.16[h]) loss_total: 0.525, acc_r: 0.780
(ep: 5, it: 9012, t: 0.006[s], ept: 0.01/0.14[h]) loss_total: 0.512, acc_r: 0.798
(ep: 5, it: 14012, t: 0.006[s], ept: 0.02/0.14[h]) loss_total: 0.525, acc_r: 0.784
(ep: 5, it: 19012, t: 0.006[s], ept: 0.03/0.14[h]) loss_total: 0.498, acc_r: 0.800
(ep: 5, it: 24012, t: 0.006[s], ept: 0.04/0.14[h]) loss_total: 0.510, acc_r: 0.794
(ep: 5, it: 29012, t: 0.005[s], ept: 0.05/0.13[h]) loss_total: 0.482, acc_r: 0.819
(ep: 5, it: 34012, t: 0.005[s], ept: 0.05/0.13[h]) loss_total: 0.513, acc_r: 0.790
(ep: 5, it: 39012, t: 0.006[s], ept: 0.06/0.13[h]) loss_total: 0.522, acc_r: 0.786
(ep: 5, it: 44012, t: 0.006[s], ept: 0.07/0.13[h]) loss_total: 0.529, acc_r: 0.781
(ep: 5, it: 49012, t: 0.006[s], ept: 0.08/0.13[h]) loss_total: 0.454, acc_r: 0.830
(ep: 5, it: 54012, t: 0.006[s], ept: 0.09/0.13[h]) loss_total: 0.475, acc_r: 0.815
(ep: 5, it: 59012, t: 0.005[s], ept: 0.09/0.13[h]) loss_total: 0.466, acc_r: 0.822
(ep: 5, it: 64012, t: 0.006[s], ept: 0.10/0.13[h]) loss_total: 0.504, acc_r: 0.796
(ep: 5, it: 69012, t: 0.006[s], ept: 0.11/0.13[h]) loss_total: 0.456, acc_r: 0.833
(ep: 5, it: 74012, t: 0.006[s], ept: 0.12/0.13[h]) loss_total: 0.495, acc_r: 0.804
(ep: 5, it: 79012, t: 0.006[s], ept: 0.13/0.13[h]) loss_total: 0.523, acc_r: 0.785
(ep: 6, it: 1265, t: 0.005[s], ept: 0.00/0.29[h]) loss_total: 0.527, acc_r: 0.782
(ep: 6, it: 6265, t: 0.005[s], ept: 0.01/0.15[h]) loss_total: 0.494, acc_r: 0.803
(ep: 6, it: 11265, t: 0.005[s], ept: 0.02/0.14[h]) loss_total: 0.499, acc_r: 0.804
(ep: 6, it: 16265, t: 0.006[s], ept: 0.03/0.14[h]) loss_total: 0.494, acc_r: 0.802
(ep: 6, it: 21265, t: 0.006[s], ept: 0.03/0.14[h]) loss_total: 0.467, acc_r: 0.828
(ep: 6, it: 26265, t: 0.005[s], ept: 0.04/0.14[h]) loss_total: 0.500, acc_r: 0.798
(ep: 6, it: 31265, t: 0.006[s], ept: 0.05/0.14[h]) loss_total: 0.506, acc_r: 0.796
(ep: 6, it: 36265, t: 0.006[s], ept: 0.06/0.13[h]) loss_total: 0.463, acc_r: 0.829
(ep: 6, it: 41265, t: 0.006[s], ept: 0.07/0.13[h]) loss_total: 0.476, acc_r: 0.814
(ep: 6, it: 46265, t: 0.006[s], ept: 0.07/0.13[h]) loss_total: 0.503, acc_r: 0.799
(ep: 6, it: 51265, t: 0.006[s], ept: 0.08/0.13[h]) loss_total: 0.474, acc_r: 0.820
(ep: 6, it: 56265, t: 0.005[s], ept: 0.09/0.13[h]) loss_total: 0.490, acc_r: 0.807
(ep: 6, it: 61265, t: 0.006[s], ept: 0.10/0.13[h]) loss_total: 0.492, acc_r: 0.806
(ep: 6, it: 66265, t: 0.005[s], ept: 0.11/0.13[h]) loss_total: 0.519, acc_r: 0.788
(ep: 6, it: 71265, t: 0.006[s], ept: 0.11/0.13[h]) loss_total: 0.486, acc_r: 0.804
(ep: 6, it: 76265, t: 0.005[s], ept: 0.12/0.13[h]) loss_total: 0.494, acc_r: 0.802
(ep: 6, it: 81265, t: 0.007[s], ept: 0.13/0.13[h]) loss_total: 0.506, acc_r: 0.796
(ep: 7, it: 3518, t: 0.005[s], ept: 0.01/0.17[h]) loss_total: 0.533, acc_r: 0.783
(ep: 7, it: 8518, t: 0.006[s], ept: 0.02/0.16[h]) loss_total: 0.520, acc_r: 0.789
(ep: 7, it: 13518, t: 0.005[s], ept: 0.02/0.15[h]) loss_total: 0.488, acc_r: 0.809
